co2_kg,water_l,energy_mj,packaging_plastic,packaging_glass,packaging_paper,packaging_other,data_completeness,ingredient_count,transport_distance_km,target_score,target_grade
0.5207121800132107,48.98646536129807,5.815531559120911,0,0,1,0,0.8408430196260277,13,112.49741448855924,63.701308314621116,B
1.1520006423414406,74.32595646386929,13.472665265633283,0,0,1,0,0.6686560220418291,21,782.3089225254525,45.71053931151471,C
0.4170228031278794,33.03919106668766,7.733307382788691,0,0,1,0,0.7559412233873612,11,128.78277486362498,76.20286347161016,B
0.7072504646671459,59.37372367501789,13.296777425007964,1,0,0,0,0.7620667675915862,14,761.1530499495749,45.869457820960115,C
1.6578566022863903,84.1387451818874,18.507047712623105,0,0,0,1,0.9613274292154359,10,980.2568269134612,6.806615127871528,E
0.481864460247952,12.567176572308567,1.4261659480076865,0,0,1,0,0.7736452889490523,12,1144.3993203511473,77.46709576517978,B
1.1874047028042585,75.92243755338988,15.036604660014575,0,0,0,1,0.554229019190405,18,80.99356229641539,18.190390248940947,E
1.7586527167611568,85.57921762288754,19.21518898703008,1,0,0,0,0.6139826811505292,12,95.80514259508841,6.883888743408059,E
1.1487127347905923,67.4531370929257,15.562774247689454,0,0,1,0,0.8965409234885576,15,59.70851132301302,31.59458032011218,D
0.944898798940933,57.26434237176946,10.905348837718108,0,1,0,0,0.6285208259594364,8,1239.1294607072289,41.031269891417445,C
1.643266921964861,86.46718654585267,16.814246040291533,0,0,1,0,0.5009240917632096,11,81.59948466882469,25.32255674597455,D
0.40478533592896165,28.760463120839827,7.595442123211165,0,0,1,0,0.9823167869398756,19,345.5413362669692,74.77997903969592,B
0.9002460553955296,61.025956802949175,10.95897607116305,0,0,1,0,0.9491714110652791,23,154.75044108467418,43.79034390245312,C
0.09326041992304447,5.807288116256844,1.9408137440976583,0,0,1,0,0.7290081410304151,15,397.59568899651816,100.0,A
1.6107190007088699,82.09936843969697,17.43790645993959,0,0,1,0,0.7450653093969023,19,427.1166183342185,15.426429919355893,E
0.7360753753586069,48.97235071737629,9.00812361851083,0,0,1,0,0.6040479780253504,22,9.822380256487708,52.61114455492264,C
0.40019519956307226,38.078445224502595,9.673961637032008,0,1,0,0,0.9301284901025294,23,90.93023761534543,55.440323705851355,C
0.05745471474737511,7.350223471141753,3.045509862051225,0,0,1,0,0.8245807421460107,10,487.45678074563045,91.0957379640748,A
0.36942136690063443,28.14799682409633,5.1248674820608064,0,0,1,0,0.6356499682814672,11,223.74075803478698,72.30105710683547,B
1.153744354833394,66.97165999062182,13.827468886022213,0,0,1,0,0.9472475534008766,14,114.5420003582851,36.0463415277155,D
0.7977716144127511,47.77398936994221,11.550200400770121,0,0,1,0,0.5770706064308563,20,1078.0626107193532,47.6417510517286,C
0.7127835320456068,51.450879833833,10.467331629177117,0,0,1,0,0.9103679299264433,21,411.5373538242293,56.02186535152619,C
0.716099411546208,48.49740595540429,9.937098516436144,0,0,0,1,0.9118475627187321,18,21.265030470403403,43.68051065254028,C
0.7110823817540599,58.382293610098195,9.03101311655881,0,0,1,0,0.6912851568127298,13,521.4251237639945,59.94075771041807,C
1.1259552647426438,75.61362964077507,14.077761789989388,0,1,0,0,0.6976599106008515,14,1060.4509691891965,30.665955855306336,D
1.114346883968381,66.94159319445467,16.54434496509483,1,0,0,0,0.5593949551375472,14,179.27906644611718,33.08642067580813,D
0.7841373624449827,48.4746939073234,9.411359303300081,0,0,1,0,0.4569622131367287,15,461.86229143716486,61.67670621112694,B
0.37624896736397395,34.11933727448418,5.970355354852389,0,0,1,0,0.44259978325424126,17,1462.4413228819474,75.20677960666508,B
0.4515571672301209,38.75323652690482,7.661660234494115,0,1,0,0,0.8724267657015008,15,439.2450549728925,60.075208495364,B
0.11999113730029054,7.376144027995845,1.0886869234774301,0,0,1,0,0.802602642877843,16,265.75409831921144,97.52647565313487,A
1.1143112629224656,68.60967139118294,14.727987384802143,0,0,1,0,0.9443946473339792,18,408.0203868992321,41.451320073479906,C
0.3687821224193005,34.06355368308412,5.315885478071501,0,0,1,0,0.3212068451106101,15,217.3450947991949,79.53585894882058,B
0.17178083432306593,7.404326989212172,2.2182825325694098,0,0,1,0,0.7417205966395072,12,1060.8563093691225,82.1694629140662,A
0.8517057702352736,55.93099006827631,9.97077184391046,0,0,1,0,0.4378096637204063,19,976.5300496235548,49.99916579034362,C
0.051216110681832176,5.5964104542115205,1.6624745156797556,0,0,1,0,0.8245389319178806,12,71.77604643096288,100.0,A
0.06339275065101045,14.12994765648257,3.024355904369598,0,0,1,0,0.9754371513313668,14,1373.4496583800824,84.03986152240495,A
1.276827155888521,68.59504100709442,14.719222337303597,0,0,1,0,0.6691847684736306,22,125.31843822502525,28.37102934408223,D
1.5242047148530347,84.700446144797,17.93495916960467,0,1,0,0,0.9401604972966701,17,51.13683948189675,15.594872673093203,E
0.0600024238310961,7.9914572126304995,3.187299861865567,0,0,1,0,0.4447843889684985,18,98.3750070576086,100.0,A
1.5885599558329344,93.58953534780275,19.068471303269554,1,0,0,0,0.6934338603286959,17,204.0340746697885,0.0,E
0.06827078173954719,5.116303448069759,3.230108420849331,0,0,1,0,0.7114037335076376,18,305.31340781051193,100.0,A
1.2108858020180637,66.31395860396887,13.829508594626262,0,0,1,0,0.6074551753060972,16,231.03147553308133,20.09837567700371,D
1.6867164740780596,88.69571984842584,17.68883045476777,0,0,0,1,0.8263237320142734,11,471.34255347728225,13.783376949081699,E
0.0937000422558988,8.379541047401162,3.1185546651718137,0,0,1,0,0.991836437713921,17,113.15435407981349,95.73075751819863,A
0.7215316773254385,45.327701651350985,9.345517893814183,0,0,1,0,0.9000170358575612,12,1413.4654863449034,55.673929623700104,C
1.5356725489817142,84.42098979196864,19.546615363877663,0,0,1,0,0.6264162163060792,16,1516.979106289943,19.95300848238651,E
0.9532243742554039,46.03180566459391,10.915521391065885,0,0,1,0,0.5707059044610292,17,62.75112048743149,56.29916118052584,C
0.8663916521541525,45.063531266950775,9.056937854872013,0,0,1,0,0.5741149514074823,15,683.5225433369494,53.2716942536169,C
0.8763779541285857,49.82417359101785,10.014017064540417,0,0,1,0,0.8524911420697823,15,152.1245749449751,52.97787534431411,C
1.1761457219178415,70.68941083492612,13.84955783450417,0,0,1,0,0.7471191663009126,11,592.9308050603122,34.397314989727285,D
1.1040857144118827,66.91704381231314,14.565757696560171,0,0,1,0,0.7318568245224316,16,156.5510365512813,27.779392524970685,D
0.18776933486288944,7.535654491719235,1.5303072974606486,0,0,1,0,0.6241728710448426,16,128.9173230997224,98.63761269637227,A
0.7260601959790806,63.18059109384066,9.016608821363917,0,0,1,0,0.6309041503527165,17,1127.0346716049914,49.82985871901056,C
0.7890822313799866,46.55119781966751,14.366602377065963,0,0,1,0,0.4922888714551986,13,529.7828566174694,57.393298978433734,C
1.1256344560022067,82.4099875433418,15.938847275370367,0,1,0,0,0.40540124357983703,17,247.39443606622723,23.283251546783763,D
0.08707294689889711,16.307761042981898,3.1333168830564215,0,0,1,0,0.46131468962569283,13,248.80530476338814,89.18012159500118,A
0.8077257620598925,64.60210920879487,10.429405359647825,0,0,1,0,0.6636067357001297,21,155.5581037078354,46.20267762233864,C
0.3465599662627423,34.14573199654178,5.586904556599486,0,0,1,0,0.7188830268405262,9,634.4985863421475,72.8402837364727,B
0.789398631603792,60.78533867694934,10.157501956780369,0,0,0,1,0.8159107124204381,13,66.72406860157221,29.260422497585473,D
0.7466152055931072,62.22201468542758,11.273081361090444,0,1,0,0,0.5705946424842856,16,681.5663946222817,50.250115562345506,C
0.41041588910401094,15.353158022200127,3.624639302641895,0,0,1,0,0.4996385064410071,11,233.88681957210915,87.5735006137126,A
0.29205149918761614,13.013264910285928,1.4670015235421783,0,0,1,0,0.45133240899848476,13,318.771918096875,80.39411098906098,A
1.114235757165163,72.91557001159318,15.418129656800794,0,0,1,0,0.8648577871937213,20,855.6113030731943,49.81982165380048,C
0.798783907868322,58.89144165513867,13.102375610667243,0,1,0,0,0.4389504929415877,6,525.820449732851,39.00908224194566,D
1.7812030418046048,81.80958202620097,16.762840150512503,1,0,0,0,0.9146724935422849,19,485.9780246493831,6.869956094152036,E
0.21223681858475907,10.654038754606967,2.5000093203131675,0,0,1,0,0.7228093046751302,24,95.67356428246687,89.08272009818629,A
1.1552830177022058,75.17097066282933,16.075901767164886,0,0,1,0,0.683571679701512,10,621.2028246879161,29.634601856173532,D
0.06624480596279071,6.916616147371163,1.675109313503093,0,0,1,0,0.4856790870008862,16,216.91128452591897,95.54431238036372,A
1.5462509779183706,89.17418900284152,16.422724893927118,0,0,0,1,0.6375847725428376,14,1632.0281099440322,3.0940437266298932,E
0.10789260239918824,6.566900650752945,1.484294971208087,0,0,1,0,0.8404283360623296,16,772.1602305843411,97.79668259820642,A
1.5279213874911974,96.87553726875194,17.10547818319442,0,0,1,0,0.8009590095263663,27,288.435384749002,27.337044380797167,D
1.1042853609535086,71.16359158537713,16.01054665658053,0,1,0,0,0.543044321579933,16,103.23372333656933,25.535875344718335,D
0.1537921771517194,14.615723532752408,2.0529941335102166,0,0,1,0,0.8078549778426594,21,1906.5188220248888,84.96647440658818,A
0.41580408034008187,25.220407798947114,7.123274001903855,0,0,1,0,0.4487236551532974,16,407.0710090915917,69.6102102324416,B
1.5637694091046421,91.0046049173873,18.534710464248004,0,1,0,0,0.5245813892479779,17,10.384469223657618,8.423144323123786,E
0.17257958791146688,18.49282978417002,2.519824728512433,0,0,1,0,0.7987115568646027,14,398.0843129357736,77.01882635754221,B
1.5438742118377822,88.15218301519684,16.473917506280024,0,1,0,0,0.5054233304095399,15,1961.0495547534306,17.44984875851746,E
0.17113105260861294,22.519707143621503,5.31634713906787,0,0,1,0,0.5415454157383316,9,52.385529872579035,76.18983643703068,B
0.3626166637117406,26.36188273074762,6.9996014555080315,0,0,1,0,0.7210630429512345,8,217.04292836854123,74.49719252691781,B
1.2424405809605497,76.82041642400068,17.477831229521925,0,0,0,1,0.6633381628709856,17,416.61668802319286,26.75554994265989,D
0.7106935266868444,50.160607574376805,14.35744104642777,0,0,0,1,0.8540597753913309,17,108.78557247102279,44.442649943094615,C
0.7493192264708927,46.33969952492864,9.558499748478402,0,0,1,0,0.8397384237281436,23,347.34215377708296,67.60568979276647,B
0.08746231520674527,8.372010661626241,4.256672642441081,0,0,1,0,0.28084740870533387,14,460.3932405334149,93.45077637847773,A
0.4528156955451672,39.67935252547416,7.403071588119073,0,0,1,0,0.7513675951894403,17,314.31628468111876,66.29331039845951,B
0.7440119639707804,45.662145016880054,10.893010073133752,0,0,1,0,0.9056936422956523,18,943.1914477815252,50.22881070918039,C
1.7376779846818675,89.9676473474539,16.168770827525684,1,0,0,0,0.4268354380365467,16,132.45559118350332,2.1065074223543867,E
0.579722804890951,46.496835169916764,8.292170087115522,0,0,1,0,0.6602867553507153,16,162.4291884200017,54.99308536123442,C
0.4461056877721248,28.65346807378505,5.089863103848118,0,0,1,0,0.6512128344025893,12,187.2474561010435,77.91221832635475,B
1.2745601630340475,69.96575491305472,14.84829733949997,1,0,0,0,0.818837086936508,10,150.0825433979044,22.780528285150446,D
0.09542507090617501,14.805713185913492,1.2875275496156824,0,0,1,0,0.7094541470612226,12,546.8519977654427,86.03657880008217,A
0.8352290540860141,47.773886122701285,9.343654599217249,0,0,1,0,0.27636681854767836,12,572.1268139050221,55.50071534613835,C
1.1428286615748149,86.12827902762373,15.860996266203017,0,0,0,1,0.6258467531369386,16,325.05873605267016,18.33522967613004,E
0.7772369575281388,49.9844692469806,10.602208723230124,0,0,1,0,0.8044707759195036,16,108.851307054163,52.26506955173873,C
0.7053850025200029,59.96625565272207,12.894368388459691,1,0,0,0,0.5635882405724879,12,1139.4590691547473,44.68635648863939,C
0.06205843405590938,11.392144724210372,1.2549477851105697,0,0,1,0,0.5671328488927048,10,465.6324000525796,92.85102267614857,A
1.5726796765566706,90.56736515621847,18.123522830218246,0,0,0,1,0.956057418497896,17,57.287491912942336,5.0339235805525515,E
0.6032897167346418,34.43645236709486,8.125607417168846,0,1,0,0,0.6994448626915006,18,1004.4906768587481,58.004602603893915,C
0.9041972297173692,52.11994783773557,10.230996248384706,0,0,1,0,0.5671191451564266,12,12.35638363972871,47.80948507045696,C
1.724752973860849,88.2127800127815,16.1286296189168,0,0,1,0,0.49076510215139846,18,177.06513438010575,26.281568536769473,D
1.1590707529232969,80.11174422906538,13.553385698909565,0,1,0,0,0.8579423632531428,11,442.9899272831417,28.871470904034194,D
0.7002398155535949,48.2846912525567,10.810759457612042,0,1,0,0,0.6368649019730506,14,175.01178539478065,57.8601660203665,C
1.1243750117540705,83.26818504974558,15.424210613959392,0,0,0,1,0.6622023169149791,16,9.24880675340244,25.08549784866365,D
0.06880364203430221,5.432036409866847,1.9823097672187575,0,0,1,0,0.24366197876884385,16,658.684325616277,100.0,A
1.5770681475094424,82.63642892829193,18.45643633086317,1,0,0,0,0.9554428164477496,9,952.5883996884921,2.889057562127851,E
0.7241001801585912,47.38545912493242,10.657961573823371,0,0,1,0,0.8054347821229787,15,1125.1205730433746,53.129166691706594,C
1.4609977730154062,69.99830768126998,17.05779699037555,0,1,0,0,0.9645768628634235,12,430.98796241858713,21.1882529721137,D
0.45244155566288635,26.287842264286066,6.433793358145329,0,0,1,0,0.7125979580836348,19,414.6400888434803,77.01465990216754,B
0.12311561901960655,6.931788393987092,2.6151186410301235,0,0,1,0,0.49073484597820277,16,709.0231930888094,93.31013369738633,A
1.2479611804231918,69.32655477783732,13.002480136087247,0,0,1,0,0.4697591497659227,23,182.97593219088293,32.97045220372285,D
0.07082100367845376,11.635746522696811,1.8414007103278385,0,0,1,0,0.9560675329642176,14,645.1363398064266,93.59011280645848,A
1.1801280889613779,68.62355182612752,14.473411923543718,0,1,0,0,0.5184184795718156,17,149.71506660164894,29.255838836867305,D
1.137951384119232,65.65962193121791,15.37417970781536,0,1,0,0,0.4948894444982598,17,435.6476588929589,36.49162852727345,D
1.2520849365764164,68.2069885505923,13.064065255988373,0,1,0,0,0.7525562363624694,16,797.6011568317463,33.24760483302771,D
1.6435935341637793,87.09289886962051,19.31706619900313,0,0,0,1,0.9282738280442417,11,50.475916041297246,0.0,E
0.06689765939404715,7.359791683045357,2.855782060505615,0,0,1,0,0.6652681337157621,15,2764.368217300924,90.31774017006894,A
0.0672275849478523,18.398230236686388,5.719866345927779,0,0,1,0,0.9019315893246002,14,239.50046466592485,85.54519725787158,A
0.2263518173362576,27.91622429140405,1.1835562585385135,0,0,1,0,0.8693214026530848,9,285.7326484893464,78.9820603922264,B
0.7244793417334597,47.635719075645746,12.384185128912916,0,0,1,0,0.6208743238231325,10,309.0351643682816,57.992061081236436,C
1.2403853978815291,77.09888817061224,13.333911491331888,0,0,1,0,0.4405962719672089,14,728.2493370161119,24.125120537533128,D
1.9739337846826641,83.53026053209703,17.06458073425371,0,0,0,1,0.4216621602860381,16,655.631205064176,0.0,E
0.09803465058424461,6.07495196523803,6.1480465238076984,0,0,1,0,0.7015840571956347,17,369.7051187192354,84.61853838926399,A
1.6114887373938407,92.32358163214016,16.97382543108799,0,0,1,0,0.7168242789868892,9,774.6446936413067,21.92513123351555,D
0.07606273697772963,11.978165034227015,1.1093549854616385,0,0,1,0,0.8454311587668588,18,316.7965765254183,94.92794665401927,A
0.08563273827292547,9.935587124460351,1.6476592947595996,0,0,1,0,0.6755143119616251,13,91.73281054700657,100.0,A
1.6294910887159832,97.51152733335428,18.0605506938444,0,0,0,1,0.7803783414416862,10,1401.9912107401535,0.0,E
1.5580987091050382,81.3025682318654,16.78587649146632,0,0,0,1,0.5495404515482668,13,79.07924990672066,18.88531135035336,E
1.1690031521567608,68.42527866112037,14.857084231766773,0,0,1,0,0.47310474838922023,18,333.94032501073286,27.27918319008682,D
0.09701108824877906,21.76366189420901,2.2652207540269695,0,0,1,0,0.71307935870301,17,1.0776243811581936,93.1600959956733,A
1.2457722390020876,76.31601798938266,15.176440646863167,0,1,0,0,0.967090944342301,11,521.1532216067855,25.576018627734587,D
1.1022839798819133,48.08693202048562,9.388606517961948,0,0,0,1,0.7775225133467162,17,18.805481567577175,48.823820245361844,C
1.2293448522097992,67.88118567969104,13.706114964897663,0,0,1,0,0.9383574838442513,17,302.7571214982716,34.46304318365388,D
1.7561802336717112,92.85352149083099,17.766137507533635,1,0,0,0,0.9328848503057876,26,995.5634783577453,5.914138006525604,E
0.9452930232003937,46.566224590621125,11.069540956406014,0,0,1,0,0.5332323178758318,10,144.20799874567723,56.610459095329084,C
0.05521898671865105,12.30144867970803,5.38161608498504,0,0,1,0,0.5987690908764873,19,1281.8852925589429,91.30292107286586,A
0.7936843415815386,49.919484306118676,9.97787887146908,0,0,1,0,0.9404474451913734,8,496.30381071063755,63.16615760182924,B
0.40273960677425724,35.813272594471925,5.375758454720889,0,0,1,0,0.6185044872284208,16,4.911363218429882,82.66350590604539,A
0.10084391220836014,11.050885237476798,2.7183787079798174,0,0,1,0,0.6848857054727446,19,138.37552191502203,86.9858518820609,A
0.7519064605470157,49.459343635018655,10.173809543612109,0,0,1,0,0.8154226336016333,15,559.0354488461403,47.185136335160664,C
1.2196965025500637,68.7779701017787,14.101764405134764,0,0,1,0,0.7361869154112609,17,9.812730027320626,35.476450720547746,D
0.301230547143221,29.9637482073165,7.687102582827911,0,1,0,0,0.8577745285131266,13,2250.48691273666,79.21772937794007,B
0.3286497621735982,37.41727746433709,8.664791777126457,0,0,1,0,0.7653350761877281,16,427.8579061529494,76.68217372061368,B
0.6127626475704069,28.493673902193166,5.384091005390308,0,1,0,0,0.6768372447804882,12,823.7420495822741,67.98473758411953,B
0.5212796487231309,30.50527350578912,7.854968134341565,0,0,0,1,0.8691673721697425,14,174.37061439003682,59.119976572794535,C
0.7435249395214101,72.413005110634,14.291931523333137,0,1,0,0,0.49910271754220165,13,72.19816406849723,34.86391696155175,D
0.7410506149046766,36.21582638485772,5.717873216415276,0,1,0,0,0.6615848070397414,11,114.31969093780943,63.86853063672506,B
1.712837019820217,86.52400773259143,16.97988864905873,0,1,0,0,0.7676525250077879,12,530.1911546738293,6.31021614371935,E
1.2806733599554547,67.03472239884273,13.710797859842302,0,0,0,1,0.9051486446243047,15,956.9396556933275,34.40995670232397,D
0.7976316348231924,50.3202054272066,9.04449302434348,0,0,1,0,0.5031954813992707,6,340.8889043298657,51.09182407959638,C
0.747005735869351,69.3724031249802,10.231186366472288,0,1,0,0,0.8256840799083666,11,40.57758490938978,50.16237663927089,C
0.31335255771784004,16.221004341813625,2.7277796211491863,0,0,1,0,0.8242624327953784,14,1208.3231829113176,89.66266308855624,A
1.4428745011414543,83.44854068359469,13.740668714637641,0,1,0,0,0.9191050374493283,15,551.8588682400054,26.594659521039638,D
0.7651038174543433,62.20249017759116,12.073067846972892,0,0,1,0,0.7959704719407233,8,21.818334008370435,43.1796005169665,C
0.05164821813624068,11.430007418100486,2.0404696883375046,0,0,1,0,0.7051198783553796,19,859.2659147090445,95.7182594987979,A
0.768487165367581,53.7235395128417,14.520195343124733,0,0,0,1,0.7745913085289303,17,645.3839276483318,35.93405904846986,D
0.8089015215074431,45.22177673972395,10.560606690178249,0,0,1,0,0.7431935695130883,12,988.1199738372206,48.82960191340752,C
0.79343596927647,47.96342710185962,12.655789782640596,0,0,1,0,0.9089772537778513,14,641.9600329183342,43.16826785879651,C
0.0748983317514002,11.28652752364033,1.0213137536741972,0,0,1,0,0.6990108231874645,15,1082.5712183021215,93.73625845751374,A
1.2460406551057317,68.32776530844262,13.26005449414492,0,1,0,0,0.41496673052752725,13,217.36402333117414,32.109443749277524,D
1.1844609202869218,68.67839696638218,14.899989687491152,0,1,0,0,0.8587384901863072,16,28.495960214804835,39.2028061553483,D
0.7918186708580353,47.96551389181274,9.250056644976187,0,1,0,0,0.6248273501660496,17,358.9099916725491,51.49150671067397,C
0.36367793091078443,25.018615414121662,5.393137519549697,0,0,1,0,0.7835028282439774,23,604.8878844104144,82.91351158181432,A
0.83912795172761,48.52085213807507,12.813836823310915,0,0,0,1,0.6620859650725324,12,427.32671133185517,45.792087251957675,C
0.3368891841834686,39.65515843647408,7.865346122539469,0,1,0,0,0.8124300253235689,17,645.7026730949618,64.92036380791549,B
1.9423568222307241,99.99702434525884,18.639061397743223,1,0,0,0,0.5929879198714213,15,93.80304480132274,0.2248608778624478,E
1.1240443699968965,69.22925437531461,14.484473469570652,0,1,0,0,0.679177331107417,17,1054.7540786497293,43.44082615714838,C
0.11631379215431317,6.843188662049499,2.395526870531252,0,0,1,0,0.7522451558923101,18,147.1415407985452,93.60297362912823,A
1.5025972463822836,85.11494096819857,17.626921592583663,0,0,0,1,0.688928123666038,17,308.4708592386311,5.1664281415099875,E
1.4469708662403222,75.68386873994125,15.960041581002928,0,0,1,0,0.7897858473689191,17,182.7225700043756,21.488060085812872,D
0.7899770131865789,45.38892669891725,9.30789624614852,0,0,1,0,0.8856720444832122,11,1242.58743008194,57.83796044661833,C
1.1002071210828062,71.6061917537823,13.263021867885842,1,0,0,0,0.9310202710290026,12,3.2495798966966802,32.01259154836362,D
0.3347672746102994,25.84868659066392,5.686388599528864,0,0,1,0,0.7346255050883276,18,23.351708894651605,81.22597258430548,A
0.1409962247312355,6.1437639853202,1.5621523678982712,0,0,1,0,0.9138012649174033,15,651.8558209288938,100.0,A
1.6201080678260065,82.89110215074336,16.06109237422589,0,0,1,0,0.5987217216388697,17,1364.968251053744,17.6715595781573,E
1.5580874917733587,86.51242287804794,18.052948715671576,1,0,0,0,0.7746910815911892,18,316.75746376330926,15.068759826185332,E
0.5327538880164964,43.59405599022527,5.41622472614071,0,0,0,1,0.9170925770928642,13,1112.4240918515893,61.500943320209,B
0.7279502700688602,46.76445471244549,9.335247842944357,0,0,0,1,0.3045635255952294,11,434.8946621387456,58.06215030984652,C
1.196368826871417,54.222237436552454,11.238045031576497,0,0,1,0,0.6055459372727058,15,433.36204839664106,39.43270650995908,D
0.06737668502898557,7.1352970620077505,2.0808150283730256,0,0,1,0,0.6026032434089041,18,1748.432751783609,86.12947059760133,A
0.07447416165693335,12.723123355052284,2.1548461245997537,0,0,1,0,0.6996523155699645,24,488.4596036136361,87.78750275427781,A
0.8839557516531209,30.161129087220377,6.192544364936747,0,0,1,0,0.6217045807336696,12,160.5260359771374,71.74738021086644,B
1.7194596110651026,87.03467270455931,18.310916977975,0,1,0,0,0.775422336817624,15,81.55742191107274,14.839592130203618,E
0.10776986771138031,23.165613829143595,3.8445222280093296,0,0,1,0,0.824517786237251,16,190.89062331829916,82.04820056918346,A
1.3227819368219011,73.83494620486407,13.328542600973476,0,1,0,0,0.8112215353224193,17,160.4512195491155,35.976649788288555,D
0.7983976465735463,49.268250400787025,10.605031853597135,0,0,1,0,0.6123808025866139,16,273.55418674086275,51.508948769720874,C
0.821134889919324,54.48009368605613,13.851823197070395,0,1,0,0,0.46437004856497033,14,47.65576501789992,40.954730911488866,C
0.17693197610363415,17.591667207298457,2.206820819217449,0,0,1,0,0.7987575913427116,18,555.4390027127438,75.958209588948,B
1.3696185422042266,67.56412084551948,13.155493306755835,0,1,0,0,0.7335685876566369,22,962.7420516103895,24.542889357966843,D
1.918938343855624,88.8705534684074,19.93731135901741,0,0,1,0,0.9379353136129627,17,545.2200723180508,2.2304228037133047,E
